ID,Product Name,Product Description,Price,Color,Product Type,Occasion,Skin Tone Category
EEB24135,Straight Pants,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EEB24140,Narrow Culottes,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EEB24137,Narrow Culottes,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EEB24132,Classic Shalwar,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EEB24139,Classic Shalwar,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EET23532B,Narrow Culottes,Dyed Embroidered | Crosshatch,2190,BLACK,Bottom,Formal,Deep/Dark
EEB24131,Classic Shalwar,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EET23531B,Straight Pants,Dyed | Crosshatch,1690,RUST,Bottom,Casual,Deep/Dark
EEB23510,Narrow Culottes,Dyed | Crosshatch,1690,GREEN,Bottom,Casual,Deep/Dark
ESB23416,Narrow Culottes,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,2490,GREEN,Bottom,Formal,Deep/Dark
EEB24136,Narrow Culottes,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EEB23511,Classic Shalwar,Dyed | Crosshatch,1690,RED,Bottom,Casual,Deep/Dark
ESB23414,Tapered Shalwar,Dyed Embroidered | Dull Raw Silk,3690,PURPLE,Bottom,Wedding,Deep/Dark
ESB23411,Tapered Shalwar,Dyed | Dull Raw Silk,2690,BLUE,Bottom,Casual,Deep/Dark
ESB23412,Tapered Shalwar,Dyed Embroidered | Dull Raw Silk,2690,BROWN,Bottom,Wedding,Deep/Dark
EKT231026B,Classic Shalwar,Yarn Dyed Embroidered | Raw Silk,5990,OFF-WHITE,Bottom,Wedding,Light/Fair
EEB24121,Tapered Shalwar,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
EEB24126,Classic Shalwar,Printed | Cambric,1490,MULTI,Bottom,Casual,Deep/Dark
ESB23208,Cuff Shalwar,Printed Embroidered | Viscose Oak Silk,4990,BLUE,Bottom,Wedding,Deep/Dark
ESS23412,Dupatta,Dyed Embroidered | Viscose Polyester Net,3990,PINK,Accessory,Formal,Light/Fair
ESS23409,Dupatta,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,3690,GREEN,Accessory,Formal,Deep/Dark
EES23518,Shawl,Yarn Dyed | Rashmina Acrylic,2190,NAVY,Accessory,Casual,Deep/Dark
ESS23266,Stole,Printed | Viscose Oak Silk,3490,BEIGE,Accessory,Casual,Light/Fair
ESS23265,Stole,Yarn Dyed Embroidered | Cotton Net,4190,OLIVE,Accessory,Wedding,Medium/Olive
ESS23263,Stole,Yarn Dyed Embroidered | Cotton Net,2990,GREEN,Accessory,Wedding,Deep/Dark
ESS23264,Stole,Yarn Dyed Embroidered | Cotton Net,3690,BLACK,Accessory,Wedding,Deep/Dark
EES23288,Stole,Printed | Lawn,1690,PINK,Accessory,Casual,Light/Fair
ESS23245,Stole,Dyed Embroidered | Waffle Jacquard,4190,MUSTARD,Accessory,Formal,Deep/Dark
EES23146,Stole,Printed | Cotton Square,1690,MULTI,Accessory,Casual,Deep/Dark
ESS23131,Stole,Dyed Embroidered | Viscose Polyester Net,3690,PURPLE,Accessory,Formal,Deep/Dark
ESS23132,Stole,Dyed Embroidered | Viscose Polyester Net,3990,GREEN,Accessory,Formal,Deep/Dark
WCKT23226,V Neck Blouse,Dyed | Flat Back Variegated Rib,2990,BLACK,Top,Casual,Deep/Dark
WCKT23230,Drop Shoulder T-shirt,Printed | Cotton Jersey,1990,PINK,Top,Casual,Light/Fair
WCKT23233,Round Neck T-shirt,Dyed Embroidered | Cotton Jersey,1790,BLACK,Top,Formal,Deep/Dark
WCKT23225T,Sleeveless T-shirt,Dyed | Flat Back Variegated Rib,2190,GREEN,Top,Casual,Deep/Dark
WCKT23221,Round Neck T-shirt,Printed | Cotton Jersey,1990,YELLOW,Top,Casual,Medium/Olive
WCKT23225,V Neck Blouse,Dyed | Flat Back Variegated Rib,2990,GREEN,Top,Casual,Deep/Dark
WCKT23228,Drop Shoulder T-shirt,Printed | Cotton Jersey,2190,WHITE,Top,Casual,Light/Fair
WCKT23229,A Line Dress,Dyed | Flat Back Variegated Rib,3190,BLACK,Top,Casual,Deep/Dark
WCKD23210,Belted A Line Dress,Dyed | Flat Back Variegated Rib,3990,GREY,Top,Casual,Light/Fair
WCKB23227,Bootcut Trousers,Dyed | Flat Back Variegated Rib,2790,GREEN,Bottom,Casual,Deep/Dark
WCKB23213,Balloon Trousers,Dyed | Lycra Jersey,2790,BLACK,Bottom,Casual,Deep/Dark
WSCT23232,Button Down Shirt,Dyed Embroidered | Viscose Oak Silk,5490,BROWN,Top,Wedding,Deep/Dark
WSCD23249T,Oversized Blouse,Printed | Viscose Crepe,3690,MULTI,Top,Casual,Deep/Dark
WSCD23249,Belted Kaftan,Printed | Viscose Crepe,4190,MULTI,Top,Casual,Deep/Dark
WSCT23234,Button Down Shirt,Printed | Viscose Crepe,3690,BLACK,Top,Casual,Deep/Dark
WSCT23235,Tie Neck Blouse,Printed | Bamber Chiffon,4190,BROWN,Top,Casual,Deep/Dark
WSCT23211,V Neck Blouse,Dyed Embroidered | Organza,5490,OFF-WHITE,Top,Wedding,Light/Fair
WSCT23233,Raglan Blouse,Printed | Viscose Crepe,3690,MULTI,Top,Casual,Deep/Dark
WSCT23237,Raglan Tunic,Printed Embroidered | Bamber Chiffon,4490,BLACK,Top,Wedding,Deep/Dark
WSCD23253,Oversized Blouse,Dyed Embroidered | Viscose Crepe,3690,BLACK,Top,Formal,Deep/Dark
WSCD23252,Belted Shirt Dress,Dyed Embroidered | Viscose Oak Silk,6490,BLACK,Top,Wedding,Deep/Dark
WSCB23231,Bootcut Trousers,Dyed | Viscose Oak Silk,2990,BROWN,Bottom,Casual,Deep/Dark
WCWD23221,Tiered Dress,Dyed Embroidered | Cotton Cottel,4990,BLUE,Top,Formal,Deep/Dark
WCWB23219,Drop Shoulder Button Down Shirt,Dyed | Cotton Stretch Poplin,4690,GREEN,Top,Casual,Deep/Dark
WCWD23221D,Tiered Dress,Dyed Embroidered | Cotton Cottel,5490,BLUE,Top,Formal,Deep/Dark
WCWT23215,Band Collar Button Down Shirt,Dyed Embroidered | Cambric,4490,BEIGE,Top,Casual,Light/Fair
WCWT23213,Raglan Button Down Shirt,Dyed | Cotton Cottel,4490,WHITE,Top,Casual,Light/Fair
WCWT23217,Batwing Blouse,Printed | Cotton Viscose,4690,BROWN,Top,Casual,Deep/Dark
WCWB23216,Drop Shoulder Button Down Shirt,Dyed Embroidered | Cotton Stretch Poplin,4490,BLUE,Top,Formal,Deep/Dark
WCWT23214,Drop Shoulder Button Down Shirt,Dyed Embroidered | Cotton Stretch Poplin,4490,BLACK,Top,Formal,Deep/Dark
WCWD23223,Belted Dress,Printed | Cotton Viscose,6490,BLACK,Top,Casual,Deep/Dark
WCWT23216,Classic Button Down Shirt With Cuff Sleeves,Printed | Cotton Viscose,4690,OFF-WHITE,Top,Casual,Light/Fair
WCWB23218,Drop Shoulder Button Down Shirt,Dyed Embroidered | Cotton Stretch Poplin,4490,WHITE,Top,Formal,Light/Fair
WCWD23222,Raglan Dress,Dyed Embroidered | Cotton Cottel,5490,BROWN,Top,Formal,Deep/Dark
WSCD23233,V Neck Tunic,Dyed | Polyester Broshia,4190,PINK,Top,Casual,Light/Fair
WSCD23232,Button Down Shirt,Dyed | Polyester Broshia,4690,PINK,Top,Casual,Light/Fair
WSCT23222B,V Neck Blouse,Printed | Textured Chiffon,4190,BLACK,Top,Casual,Deep/Dark
WSCT23221,Button Down Shirt,Dyed | Ripple Polyester,4690,L-GREEN,Top,Casual,Light/Fair
WSCT23220,Button Down Shirt,Dyed | Polyester Broshia,4690,MAROON,Top,Casual,Deep/Dark
WSCD23234,Button Down Shirt,Dyed | Ripple Polyester,4690,MAROON,Top,Casual,Deep/Dark
WSCD23231,Belted Oversized Blouse,Dyed | Pleated Georgette,4190,BLUE,Top,Casual,Deep/Dark
WSCD23236,Raglan Blouse,Printed | Textured Chiffon,4190,OFF-WHITE,Top,Casual,Light/Fair
WSCT23219,A-Line Dress,Dyed | Pleated Georgette,4490,PINK,Top,Casual,Light/Fair
WSCD23230,Belted Dress,Dyed | Pleated Georgette,5990,YELLOW,Top,Casual,Medium/Olive
WSCD23236D,Belted Raglan Dress,Printed | Textured Chiffon,7990,OFF-WHITE,Top,Casual,Light/Fair
WSCT23222,Belted Dress,Printed | Textured Chiffon,7990,BLACK,Top,Casual,Deep/Dark
WCKT23238,Drop Shoulder T-shirt,Dyed Embroidered | Cotton Jersey,1790,BLACK,Top,Formal,Deep/Dark
WCKT23252,Drop Shoulder T-shirt,Printed | Cotton Jersey,1790,WHITE,Top,Casual,Light/Fair
WCKT23239,Drop Shoulder T-shirt,Dyed Embroidered | VP Lycra Jersey,1790,GREEN,Top,Formal,Deep/Dark
WCKT23248,Round Neck T-shirt,Printed | Lycra Jersey,2190,WHITE,Top,Casual,Light/Fair
WCKB23218,Bootcut Pants,Dyed | Stretch French Terry,2590,GREEN,Bottom,Casual,Deep/Dark
WCKT23247,Round Neck T-shirt,Printed Embroidered | Lycra Jersey,1990,GREY,Top,Formal,Light/Fair
WCKT23244,Round Neck T-shirt,Printed | Lycra Jersey,1790,WHITE,Top,Casual,Light/Fair
WCKT23254,Tank Top,Dyed | Lycra Rib,1190,BEIGE,Other,Casual,Light/Fair
WCKT23243,Drop Shoulder T-shirt,Printed Embroidered | Single Jersey,2190,BLUE,Top,Formal,Deep/Dark
WCKT23245,Drop Shoulder T-shirt,Printed Embroidered | Lycra Jersey,2190,BLACK,Top,Formal,Deep/Dark
WCKB23220,Shalwar Pants,Dyed | Lycra Jersey,2390,GREY,Bottom,Casual,Light/Fair
WCKB23219,Shalwar Pants,Dyed | Double Jersey,2390,BLUE,Bottom,Casual,Deep/Dark
WCKT23246,Oversized T-Shirt,Printed | Lycra Jersey,1990,WHITE,Top,Casual,Light/Fair
WCKT23249,Round Neck T-shirt,Printed | Lycra Jersey,1790,YELLOW,Top,Casual,Medium/Olive
WSCD23222,Tiered Dress,Dyed Embroidered | Viscose Crepe,5990,MAROON,Top,Formal,Deep/Dark
WSCB23209T,V Neck Tunic,Dyed Embroidered | Viscose Crepe,4990,BLACK,Top,Formal,Deep/Dark
WSCD23217B,Culottes Pants,Dyed Embroidered | Viscose Crepe,3190,OFF-WHITE,Bottom,Formal,Light/Fair
WSCD23219,Elasticated Hem Dress,Printed | Viscose Oak Silk,5990,OFF-WHITE,Top,Casual,Light/Fair
WSCD23217,Button Down Shirt,Dyed Embroidered | Viscose Crepe,4490,OFF-WHITE,Top,Formal,Light/Fair
WSCT23213B,Straight Pants,Printed | Viscose Crepe,2390,MULTI,Bottom,Casual,Deep/Dark
WSCB23207,Single Tiered Belted Dress,Printed | Chiffon,6990,GREEN,Top,Casual,Deep/Dark
WSCD23220,Elasticated Hem Dress,Printed Embroidered | Chiffon,6990,BLACK,Top,Formal,Deep/Dark
WSCD23223,Belted Jumpsuit,Printed | Viscose Crepe,4990,MAROON,Other,Casual,Deep/Dark
WSCD23218,Tiered Dress,Dyed Embroidered | Viscose Crepe,5990,BLACK,Top,Formal,Deep/Dark
WSCT23213,Button Down Shirt,Printed | Viscose Crepe,4190,MULTI,Top,Casual,Deep/Dark
WCKO22416,Oversized Sweatshirt,Printed Lycra Terry | Sweatshirt,2690,RED,Top,Casual,Deep/Dark
WCWD23220,Raglan Tunic,Dyed | Crosshatch Poplin,3490,BLACK,Top,Casual,Deep/Dark
WCWS23208,Peplum,Dyed Embroidered | Triblend,4490,RED,Top,Formal,Deep/Dark
WCWT23226,Peplum,Printed | Premium Lawn,4190,BLUE,Top,Casual,Deep/Dark
WCWT23227,Raglan Blouse,Printed Embroidered | Premium Lawn,4690,PINK,Top,Formal,Light/Fair
WCWS23207,Button Down Shirt,Dyed | Ripple Crinkle,3490,BLUE,Top,Casual,Deep/Dark
WCWT23212,Button Down Shirt,Printed Embroidered | Crosshatch Poplin,4490,BLUE,Top,Formal,Deep/Dark
WCWD23218,Drop Shoulder Button Down Shirt,Dyed | Ripple Crinkle,3490,PINK,Top,Casual,Light/Fair
WCWT23210,Button Down Shirt,Printed | Ripple Crinkle,3490,GREEN,Top,Casual,Deep/Dark
WCKT23127,Polo Shirt,Yarn Dyed | Jacquard Jersey,3190,BLACK,Top,Casual,Deep/Dark
WSCD23229,Batwing Button Down Tunic,Dyed | Heavy Georgette,4490,GREEN,Top,Casual,Deep/Dark
WSCT23115,Classic Button Down Shirt,Printed | Viscose Cottel,3190,PURPLE,Top,Casual,Deep/Dark
WCKT23275,Basic Camisole,Dyed | Lycra Jersey,990,BEIGE,Other,Casual,Light/Fair
WCWD23215,Belted Shirt Dress,Printed | Ripple Crinkle,5990,BLUE,Top,Casual,Deep/Dark
WCWD23217,Belted A Line Dress,Dyed Embroidered | Triblend,6990,BLACK,Top,Formal,Deep/Dark
WCWD23214,Belted Shirt Dress,Printed | Ripple Crinkle,5990,BLUE,Top,Casual,Deep/Dark
WCWD23216,Tiered Dress,Printed Embroidered | Crosshatch Poplin,6990,OFF-WHITE,Top,Formal,Light/Fair
WCKD23105B,Low Tiered Dress,Printed | Lycra Jersey,3690,MULTI,Top,Casual,Deep/Dark
WCKB23212,Balloon Trousers,Dyed | Lycra Jersey,2790,WHITE,Bottom,Casual,Light/Fair
WCWB23208,Straight Trousers,Dyed | Stretch Twill,2990,BEIGE,Bottom,Casual,Light/Fair
WCWB23207B,Culottes,Dyed | Stretch Twill,3190,OFF-WHITE,Bottom,Casual,Light/Fair
WSCD23235B,Straight Trousers,Dyed | Ripple Polyester,4490,BLACK,Bottom,Casual,Deep/Dark
WSCT23219B,Flared Pants,Dyed | Pleated Georgette,3690,PINK,Bottom,Casual,Light/Fair
WCWB22416,Mid-Rise Skinny Jeans,Mid Blue Wash Stretch Denim,3490,BLUE,Bottom,Casual,Deep/Dark
WCWB22415,High-Rise Skinny Jeans,Light Blue Wash Stretch Denim,3690,BLUE,Bottom,Casual,Deep/Dark
WCWB22411,High-Rise Skinny Jeans,Dark Blue Wash Stretch Denim,3690,BLUE,Bottom,Casual,Deep/Dark
WCWB22418,High-Rise Bootcut Jeans,Black Stretch Denim,3990,BLACK,Bottom,Casual,Deep/Dark
WCWB22417,Mid-Rise Skinny Jeans,Black Stretch Denim,3490,BLACK,Bottom,Casual,Deep/Dark
WCWB22412,Mid-Rise Bootcut Jeans,Light Blue Wash Stretch Denim,3990,BLUE,Bottom,Casual,Deep/Dark
WCWB22414E,Tiered Skirt,Skirt,6490,WHITE,Bottom,Casual,Light/Fair
EST22481,Classic Kurta,Dyed Embroidered | Marina Herringbone,6490,BROWN,Top,Formal,Deep/Dark
EEO22438,Drop Shoulder,Printed | Corduroy,5990,MULTI,Other,Casual,Deep/Dark
EET22436,Classic Kameez,Printed | Corduroy,4990,MULTI,Top,Casual,Deep/Dark
EEO22480,Classic Kameez,Yarn Dyed Embroidered | Denim,5490,BLUE,Top,Formal,Deep/Dark
ECT22405KN,Flared Kameez,Printed | Khaddi Net,6990,PURPLE,Top,Casual,Deep/Dark
ECT22408KN,Classic Kurta,Printed | Khaddi Net,7490,BLUE,Top,Casual,Deep/Dark
ECT22412KN,Classic Kameez,Dyed Embroidered | Khaddi Net,14990,WHITE,Top,Formal,Light/Fair
ECT22406KN,Flared Kameez,Printed | Khaddi Net,6990,BEIGE,Top,Casual,Light/Fair
ECT22410KN,Classic Kurta,Printed | Khaddi Net,7990,LILAC,Top,Casual,Light/Fair
EST22491,Classic Kameez,Dyed Embroidered | Cambric,7490,BLACK,Top,Casual,Deep/Dark
ECT22407KN,Classic Kameez,Printed | Khaddi Net,7490,BLACK,Top,Casual,Deep/Dark
EST23179,Drop Shoulder,Dyed Embroidered | Dobby,8990,PINK,Other,Formal,Light/Fair
EET23274,Contemporary Kameez,Yarn Dyed | Cotton Polyester Broshia Jacquard,4490,RED,Top,Casual,Deep/Dark
ESB23157,Straight Pants,Dyed Embroidered | Dobby,2490,ORANGE,Bottom,Formal,Deep/Dark
EST23186,Flared Kameez,Printed Embroidered | Dull Raw Silk,5490,MULTI,Top,Wedding,Deep/Dark
EST23188,Flared Kameez,Printed Embroidered | Dull Raw Silk,5990,MULTI,Top,Wedding,Deep/Dark
ESB23144B,Narrow Culottes,Dyed Embroidered | Dull Raw Silk,2490,BLUE,Bottom,Wedding,Deep/Dark
EST23172,Classic Kurta,Dyed Embroidered | Dull Raw Silk,8490,BLUE,Top,Wedding,Deep/Dark
EST23166,Flared Kameez,Printed Embroidered | Cotton Cottel,4990,MULTI,Top,Formal,Deep/Dark
EEB23244,Narrow Culottes,Yarn Dyed | Cotton Polyester Broshia Jacquard,1990,RED,Bottom,Casual,Deep/Dark
ESB23222,Narrow Culottes,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,2690,GREEN,Bottom,Formal,Deep/Dark
EST23176,Classic Kurta,Dyed Embroidered | Cambric,6990,PURPLE,Top,Casual,Deep/Dark
EST23232,Classic Kurta,Yarn Dyed Embroidered | Cotton Polyester Broshia Jacquard,6490,GREEN,Top,Formal,Deep/Dark
EET23347,Kali Kurta,Dyed Embroidered | Dobby,3490,BLUE,Top,Formal,Deep/Dark
EET23349T,Kali Kurta,Dyed | Dobby,2990,OFF-WHITE,Top,Casual,Light/Fair
EET23348T,Classic Kameez,Dyed | Dobby,2990,PINK,Top,Casual,Light/Fair
EET23339,Contemporary Kameez,Printed | Cambric,2690,BLUE,Top,Casual,Deep/Dark
EET23336,Classic Kameez,Printed | Cotton Viscose,2990,MULTI,Top,Casual,Deep/Dark
EET23338,Classic Kameez,Printed | Cotton Viscose,2990,RED,Top,Casual,Deep/Dark
EET23346T,Classic Kurta,Dyed | Dobby,2990,YELLOW,Top,Casual,Medium/Olive
EET231186,Kali Kurta,Printed | Cambric,2190,MULTI,Top,Casual,Deep/Dark
EET23345,Classic Kurta,Printed | Cambric,2990,MULTI,Top,Casual,Deep/Dark
EET23346,Kali Kurta,Dyed Embroidered | Dobby,3490,YELLOW,Top,Formal,Medium/Olive
EET23340,Classic Kameez,Printed | Cambric,2690,PINK,Top,Casual,Light/Fair
EET23350,Classic Kameez,Dyed Embroidered | Dobby,3490,BLUE,Top,Formal,Deep/Dark
ALA230802,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,PURPLE,Complete Outfit,Casual,Deep/Dark
BLA230804,Fabrics 3 Piece Suit,Printed Embroidered | Top Bottoms Dupatta,4590,YELLOW,Complete Outfit,Formal,Medium/Olive
ALA230801,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,YELLOW,Complete Outfit,Casual,Medium/Olive
LLA230801,Fabrics 2 Piece,Printed | Top Dupatta,3190,GREEN,2 Piece Outfit,Casual,Deep/Dark
BLA230803,Fabrics 3 Piece Suit,Printed Embroidered | Top Bottoms Dupatta,5190,MAROON,Complete Outfit,Formal,Deep/Dark
ALA230828,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,BLACK,Complete Outfit,Casual,Deep/Dark
ALA230827,Fabrics 3 Piece Suit,Printed | Top Bottoms Dupatta,4190,GREEN,Complete Outfit,Casual,Deep/Dark
LLA230802,Fabrics 2 Piece,Printed | Top Dupatta,3190,OFF-WHITE,2 Piece Outfit,Casual,Light/Fair
